Frequency(Hz),Amp(dB)
11790000000,-0.636401356
11800000000,-0.636882003
11810000000,-0.637351523
11820000000,-0.637806524
11830000000,-0.638252002
11840000000,-0.638685984
11850000000,-0.639108953
11860000000,-0.639521861
11870000000,-0.639923903
11880000000,-0.640312494
11890000000,-0.640688511
11900000000,-0.641052373
11910000000,-0.64140561
11920000000,-0.641747255
11930000000,-0.642077541
11940000000,-0.642392593
11950000000,-0.642694055
11960000000,-0.642981934
11970000000,-0.643259272
11980000000,-0.643524704
11990000000,-0.643779565
12000000000,-0.644022187
12010000000,-0.6442486
12020000000,-0.64446226
12030000000,-0.64466233
12040000000,-0.644853746
12050000000,-0.645035455
12060000000,-0.645200811
12070000000,-0.645353284
12080000000,-0.645491101
12090000000,-0.64561218
12100000000,-0.645719089
12110000000,-0.645814475
12120000000,-0.645895508
12130000000,-0.645960355
12140000000,-0.64600992
12150000000,-0.646043199
12160000000,-0.646062714
12170000000,-0.646076074
12180000000,-0.646083044
12190000000,-0.646084295
12200000000,-0.646076283
12210000000,-0.646058263
12220000000,-0.646027914
12230000000,-0.645986818
12240000000,-0.645935185
12250000000,-0.645871777
12260000000,-0.645795105
12270000000,-0.645703982
12280000000,-0.645596907
12290000000,-0.645478062
12300000000,-0.645348833
12310000000,-0.645212901
12320000000,-0.645072148
12330000000,-0.644924452
12340000000,-0.644768714
12350000000,-0.644609173
12360000000,-0.644444288
12370000000,-0.644274243
12380000000,-0.644096138
12390000000,-0.643909586
12400000000,-0.643712809
12410000000,-0.643507101
12420000000,-0.643295071
12430000000,-0.643075157
12440000000,-0.642850772
12450000000,-0.642618562
12460000000,-0.64237448
12470000000,-0.642123936
12480000000,-0.641867142
12490000000,-0.64160789
12500000000,-0.641349333
12510000000,-0.64109046
12520000000,-0.64082849
12530000000,-0.640564369
12540000000,-0.640299011
12550000000,-0.640031916
12560000000,-0.639765036
12570000000,-0.639493324
12580000000,-0.639217151
12590000000,-0.638933899
12600000000,-0.638643257
12610000000,-0.638346398
12620000000,-0.638045469
12630000000,-0.637740768
12640000000,-0.637434712
12650000000,-0.637125761
12660000000,-0.636817643
12670000000,-0.636512598
12680000000,-0.636213286
12690000000,-0.63592003
12700000000,-0.635630088
12710000000,-0.635346086
12720000000,-0.635060616
12730000000,-0.634774292
12740000000,-0.634490178
12750000000,-0.634208851
12760000000,-0.633931169
12770000000,-0.633654771
12780000000,-0.633380606
12790000000,-0.633108538
12800000000,-0.632838602
12810000000,-0.632574093
12820000000,-0.632317077
12830000000,-0.632064973
12840000000,-0.631819217
12850000000,-0.631579613
12860000000,-0.631346458
12870000000,-0.631121779
12880000000,-0.630906609
12890000000,-0.630699859
12900000000,-0.630500599
12910000000,-0.630307508
12920000000,-0.630122407
12930000000,-0.629945161
12940000000,-0.629775922
12950000000,-0.629614147
12960000000,-0.629455838
12970000000,-0.6293048
12980000000,-0.629158909
12990000000,-0.629020569
13000000000,-0.628888968
13010000000,-0.62876851
13020000000,-0.628661753
13030000000,-0.628563576
13040000000,-0.62847695
13050000000,-0.62840152
13060000000,-0.628333775
13070000000,-0.62827657
13080000000,-0.628225479
13090000000,-0.628186894
13100000000,-0.628158231
13110000000,-0.6281367
13120000000,-0.628125544
13130000000,-0.628124221
13140000000,-0.628133668
13150000000,-0.628154381
13160000000,-0.62818427
13170000000,-0.628223918
13180000000,-0.628272664
13190000000,-0.628329607
13200000000,-0.628397113
13210000000,-0.628471684
13220000000,-0.62855938
13230000000,-0.628657567
13240000000,-0.628767934
13250000000,-0.628886462
13260000000,-0.629013423
13270000000,-0.629152622
13280000000,-0.629300631
13290000000,-0.629462375
13300000000,-0.629635178
13310000000,-0.629814725
13320000000,-0.630000606
13330000000,-0.63019008
13340000000,-0.630385987
13350000000,-0.630590532
13360000000,-0.630804177
13370000000,-0.631028087
13380000000,-0.63126144
13390000000,-0.631499701
13400000000,-0.631746791
13410000000,-0.632006542
13420000000,-0.632279123
13430000000,-0.63256027
13440000000,-0.632847194
13450000000,-0.633139309
13460000000,-0.633431612
13470000000,-0.633728138
13480000000,-0.63403172
13490000000,-0.634341164
13500000000,-0.634656857
13510000000,-0.634975098
13520000000,-0.63529602
13530000000,-0.635621715
13540000000,-0.635955657
13550000000,-0.636304335
13560000000,-0.6366618
13570000000,-0.637023395
13580000000,-0.637390299
13590000000,-0.637759652
13600000000,-0.638133578
13610000000,-0.638513292
13620000000,-0.638898066
13630000000,-0.639283888
13640000000,-0.639668085
13650000000,-0.640051719
13660000000,-0.640439189
13670000000,-0.640834308
13680000000,-0.641239528
13690000000,-0.641652561
13700000000,-0.642070096
13710000000,-0.642490238
13720000000,-0.642915663
13730000000,-0.643344859
13740000000,-0.643778614
13750000000,-0.644217473
13760000000,-0.644658249
13770000000,-0.645096987
13780000000,-0.645536406
13790000000,-0.645973813
13800000000,-0.646413103
13810000000,-0.646856008
13820000000,-0.647304281
13830000000,-0.647751504
13840000000,-0.648200435
13850000000,-0.648652311
13860000000,-0.649107573
13870000000,-0.649566732
13880000000,-0.650027217
13890000000,-0.650487157
13900000000,-0.650946545
13910000000,-0.651406657
13920000000,-0.651866705
13930000000,-0.652327678
13940000000,-0.652792238
13950000000,-0.65325808
13960000000,-0.65372352
13970000000,-0.654187244
13980000000,-0.654652651
13990000000,-0.655120935
14000000000,-0.655593574
14010000000,-0.656070324
14020000000,-0.656549693
14030000000,-0.657027904
14040000000,-0.657502512
14050000000,-0.657976144
14060000000,-0.658453344
14070000000,-0.658931346
14080000000,-0.659407616
14090000000,-0.659887917
14100000000,-0.660368619
14110000000,-0.660849639
14120000000,-0.661332811
14130000000,-0.661821493
14140000000,-0.66231296
14150000000,-0.662808327
14160000000,-0.663305049
14170000000,-0.663797482
14180000000,-0.66428789
14190000000,-0.664776979
14200000000,-0.665266245
14210000000,-0.665755127
14220000000,-0.666240191
14230000000,-0.666719754
14240000000,-0.667200929
14250000000,-0.667684028
14260000000,-0.668167235
14270000000,-0.668654463
14280000000,-0.669143265
14290000000,-0.669630073
14300000000,-0.670113564
14310000000,-0.670594352
14320000000,-0.671076812
14330000000,-0.671561939
14340000000,-0.67204724
14350000000,-0.672530086
14360000000,-0.673008018
14370000000,-0.673481098
14380000000,-0.67395668
14390000000,-0.674430652
14400000000,-0.674904519
14410000000,-0.675376593
14420000000,-0.675844535
14430000000,-0.676314211
14440000000,-0.676779904
14450000000,-0.677242289
14460000000,-0.677709643
14470000000,-0.678173892
14480000000,-0.6786358
14490000000,-0.679093697
14500000000,-0.679545774
14510000000,-0.679994083
14520000000,-0.680442051
14530000000,-0.680883738
14540000000,-0.681318257
14550000000,-0.681745486
14560000000,-0.682163925
14570000000,-0.682576268
14580000000,-0.682986092
14590000000,-0.683392511
14600000000,-0.683793281
14610000000,-0.684189832
14620000000,-0.684580135
14630000000,-0.684962981
14640000000,-0.685342212
14650000000,-0.685717339
14660000000,-0.686085815
14670000000,-0.686446497
14680000000,-0.686796295
14690000000,-0.687137311
14700000000,-0.687470208
14710000000,-0.687795261
14720000000,-0.688118161
14730000000,-0.688429395
14740000000,-0.688730742
14750000000,-0.689022221
14760000000,-0.689304419
14770000000,-0.6895784
14780000000,-0.689844894
14790000000,-0.690102179
14800000000,-0.690350922
14810000000,-0.690592049
14820000000,-0.690823001
14830000000,-0.691050022
14840000000,-0.691271475
14850000000,-0.691484952
14860000000,-0.691691315
14870000000,-0.691886576
14880000000,-0.692072849
14890000000,-0.692249844
14900000000,-0.692418939
14910000000,-0.692579623
14920000000,-0.692726302
14930000000,-0.692862467
14940000000,-0.692989259
14950000000,-0.693108301
14960000000,-0.693223543
14970000000,-0.693331434
14980000000,-0.69343398
14990000000,-0.693529073
15000000000,-0.693614929
15010000000,-0.693691947
15020000000,-0.693765499
15030000000,-0.693835869
15040000000,-0.693900758
15050000000,-0.693958996
15060000000,-0.694010294
15070000000,-0.694053116
15080000000,-0.694092425
15090000000,-0.69412516
15100000000,-0.694151334
15110000000,-0.694170687
15120000000,-0.694183856
15130000000,-0.694188547
15140000000,-0.694188406
15150000000,-0.694183746
15160000000,-0.694181044
15170000000,-0.694176027
15180000000,-0.694171231
15190000000,-0.694167901
15200000000,-0.694164828
15210000000,-0.694166904
15220000000,-0.694170551
15230000000,-0.694174206
15240000000,-0.694175066
15250000000,-0.694169147
15260000000,-0.694163011
15270000000,-0.694153367
15280000000,-0.694145055
15290000000,-0.694136811
15300000000,-0.694130067
15310000000,-0.694125026
15320000000,-0.694125085
15330000000,-0.694133613
15340000000,-0.694152104
15350000000,-0.694181369
15360000000,-0.694219868
15370000000,-0.694263658
15380000000,-0.694311151
15390000000,-0.694364115
15400000000,-0.694424349
15410000000,-0.694487099
15420000000,-0.694551952
15430000000,-0.694619566
15440000000,-0.694692461
15450000000,-0.694771293
15460000000,-0.694862266
15470000000,-0.694962901
15480000000,-0.695073192
15490000000,-0.69519162
15500000000,-0.695320557
15510000000,-0.695461954
15520000000,-0.695613006
15530000000,-0.695778638
15540000000,-0.695954197
15550000000,-0.696138627
15560000000,-0.696330406
15570000000,-0.696532059
15580000000,-0.696745201
15590000000,-0.696972217
15600000000,-0.697210492
15610000000,-0.697462012
15620000000,-0.697720258
15630000000,-0.697988071
15640000000,-0.698268043
15650000000,-0.698558132
15660000000,-0.698860074
15670000000,-0.69917239
15680000000,-0.699495085
15690000000,-0.699827136
15700000000,-0.700171376
15710000000,-0.700530876
15720000000,-0.700903475
15730000000,-0.701287716
15740000000,-0.701681714
15750000000,-0.70208227
15760000000,-0.702491982
15770000000,-0.702910327
15780000000,-0.703335539
15790000000,-0.703769744
15800000000,-0.704212385
15810000000,-0.704662436
15820000000,-0.705120505
15830000000,-0.705590689
15840000000,-0.706071585
15850000000,-0.706565373
15860000000,-0.707068927
15870000000,-0.707579399
15880000000,-0.708096638
15890000000,-0.708620326
15900000000,-0.709147445
15910000000,-0.709678307
15920000000,-0.710215375
15930000000,-0.710756108
15940000000,-0.711300913
15950000000,-0.711851312
15960000000,-0.712411595
15970000000,-0.712978965
15980000000,-0.713552568
15990000000,-0.714128574
16000000000,-0.714705927
16010000000,-0.715282947
16020000000,-0.715860271
16030000000,-0.71643807
16040000000,-0.717014667
16050000000,-0.717587208
16060000000,-0.718158377
16070000000,-0.718729285
16080000000,-0.7193001
16090000000,-0.7198706
16100000000,-0.720444762
16110000000,-0.721019623
16120000000,-0.721594729
16130000000,-0.72216466
16140000000,-0.722732602
16150000000,-0.72329344
16160000000,-0.723849371
16170000000,-0.72440137
16180000000,-0.724946342
16190000000,-0.725484704
16200000000,-0.726016728
16210000000,-0.72654117
16220000000,-0.727060559
16230000000,-0.727578332
16240000000,-0.728090157
16250000000,-0.728593795
16260000000,-0.729092049
16270000000,-0.729580846
16280000000,-0.73006206
16290000000,-0.730536559
16300000000,-0.731004248
16310000000,-0.731464202
16320000000,-0.731908431
16330000000,-0.732339207
16340000000,-0.732757317
16350000000,-0.733162934
16360000000,-0.73356086
16370000000,-0.733947514
16380000000,-0.73431808
16390000000,-0.734677878
16400000000,-0.735025081
16410000000,-0.735364062
16420000000,-0.735693475
16430000000,-0.736010456
16440000000,-0.736316438
16450000000,-0.7366108
16460000000,-0.736889459
16470000000,-0.737156679
16480000000,-0.737412884
16490000000,-0.737658842
16500000000,-0.737894617
16510000000,-0.738115761
16520000000,-0.738323829
16530000000,-0.738520021
16540000000,-0.73870785
16550000000,-0.738885948
16560000000,-0.739053803
16570000000,-0.739207889
16580000000,-0.739345146
16590000000,-0.739468736
16600000000,-0.739580626
16610000000,-0.739680643
16620000000,-0.73977106
16630000000,-0.739852197
16640000000,-0.7399183
16650000000,-0.7399739
16660000000,-0.740020357
16670000000,-0.740057957
16680000000,-0.740089725
16690000000,-0.740110018
16700000000,-0.740114225
16710000000,-0.740103571
16720000000,-0.740073626
16730000000,-0.740031509
16740000000,-0.739974821
16750000000,-0.739902672
16760000000,-0.73981726
16770000000,-0.739720134
16780000000,-0.739609004
16790000000,-0.73948906
16800000000,-0.739361459
16810000000,-0.739226998
16820000000,-0.739083671
16830000000,-0.738928206
16840000000,-0.738758644
16850000000,-0.738578378
16860000000,-0.738386813
16870000000,-0.738186592
16880000000,-0.737973331
16890000000,-0.737746738
16900000000,-0.737505023
16910000000,-0.737249689
16920000000,-0.736985108
16930000000,-0.73671141
16940000000,-0.736427925
16950000000,-0.736139132
16960000000,-0.735843071
16970000000,-0.735539481
16980000000,-0.735231593
16990000000,-0.734917478
17000000000,-0.734600172
17010000000,-0.734277928
17020000000,-0.733943418
17030000000,-0.733598314
17040000000,-0.733242244
17050000000,-0.732875088
17060000000,-0.732502064
17070000000,-0.732122023
17080000000,-0.73173319
17090000000,-0.731335516
17100000000,-0.73093228
17110000000,-0.730526048
17120000000,-0.730119667
17130000000,-0.729717342
17140000000,-0.729316256
17150000000,-0.728913973
17160000000,-0.728505703
17170000000,-0.728093005
17180000000,-0.727675921
17190000000,-0.727253006
17200000000,-0.726824965
17210000000,-0.726392086
17220000000,-0.725950762
17230000000,-0.725504378
17240000000,-0.725054621
17250000000,-0.72460771
17260000000,-0.724165066
17270000000,-0.723726593
17280000000,-0.723292898
17290000000,-0.722859599
17300000000,-0.722426395
17310000000,-0.721997569
17320000000,-0.721570762
17330000000,-0.721145828
17340000000,-0.720721523
17350000000,-0.720294198
17360000000,-0.719865566
17370000000,-0.719439083
17380000000,-0.719014341
17390000000,-0.718596505
17400000000,-0.718184667
17410000000,-0.717779081
17420000000,-0.717377217
17430000000,-0.716983967
17440000000,-0.716596973
17450000000,-0.716219844
17460000000,-0.71585274
17470000000,-0.715491133
17480000000,-0.715136296
17490000000,-0.714786118
17500000000,-0.714441404
17510000000,-0.714104493
17520000000,-0.713776062
17530000000,-0.713455361
17540000000,-0.713142738
17550000000,-0.712836399
17560000000,-0.712540036
17570000000,-0.712256759
17580000000,-0.711985352
17590000000,-0.711724966
17600000000,-0.711474476
17610000000,-0.71123518
17620000000,-0.711007263
17630000000,-0.710793303
17640000000,-0.71058933
17650000000,-0.710398059
17660000000,-0.710214334
17670000000,-0.710038611
17680000000,-0.709873257
17690000000,-0.709718425
17700000000,-0.709576866
17710000000,-0.709447185
17720000000,-0.709327932
17730000000,-0.70922336
17740000000,-0.709132619
17750000000,-0.709058681
17760000000,-0.708996767
17770000000,-0.708949376
17780000000,-0.708913833
17790000000,-0.708886977
17800000000,-0.708866656
17810000000,-0.708855271
17820000000,-0.708850788
17830000000,-0.708851495
17840000000,-0.708858413
17850000000,-0.708867373
17860000000,-0.708883229
17870000000,-0.708909221
17880000000,-0.70894657
17890000000,-0.708993698
17900000000,-0.709049592
17910000000,-0.709112747
17920000000,-0.709180117
17930000000,-0.709254709
17940000000,-0.70933664
17950000000,-0.709421778
17960000000,-0.709509637
17970000000,-0.709597551
17980000000,-0.709684895
17990000000,-0.709774299
18000000000,-0.7098699
18010000000,-0.709970426
18020000000,-0.710072234
18030000000,-0.710177781
18040000000,-0.710286187
18050000000,-0.710396621
18060000000,-0.71050487
18070000000,-0.710613239
18080000000,-0.710720774
18090000000,-0.71082123
18100000000,-0.71091439
18110000000,-0.710997893
18120000000,-0.711072865
18130000000,-0.711143589
18140000000,-0.711207785
18150000000,-0.711267301
18160000000,-0.711320616
18170000000,-0.711365485
18180000000,-0.711400843
18190000000,-0.711428817
18200000000,-0.711450358
18210000000,-0.711468379
18220000000,-0.711481673
18230000000,-0.711487415
18240000000,-0.711480937
18250000000,-0.711467248
18260000000,-0.711446071
18270000000,-0.711422655
18280000000,-0.711390898
18290000000,-0.711350145
18300000000,-0.711296894
18310000000,-0.711230236
18320000000,-0.71115351
18330000000,-0.711067331
18340000000,-0.710973379
18350000000,-0.710871916
18360000000,-0.710764299
18370000000,-0.710651017
18380000000,-0.710534193
18390000000,-0.710415793
18400000000,-0.710293557
18410000000,-0.710166728
18420000000,-0.710035582
18430000000,-0.709894723
18440000000,-0.709745299
18450000000,-0.70958676
18460000000,-0.709419397
18470000000,-0.709242635
18480000000,-0.709060217
18490000000,-0.708872248
18500000000,-0.708678108
18510000000,-0.70848256
18520000000,-0.708284686
18530000000,-0.708090379
18540000000,-0.707896864
18550000000,-0.707702238
18560000000,-0.707505668
18570000000,-0.707311138
18580000000,-0.707117474
18590000000,-0.706925696
18600000000,-0.706732062
18610000000,-0.706535449
18620000000,-0.706339462
18630000000,-0.706142932
18640000000,-0.705948509
18650000000,-0.705756439
18660000000,-0.705564891
18670000000,-0.705378919
18680000000,-0.705196029
18690000000,-0.705021341
18700000000,-0.70485708
18710000000,-0.704703702
18720000000,-0.704560064
18730000000,-0.704424923
18740000000,-0.704300303
18750000000,-0.704184457
18760000000,-0.704074186
18770000000,-0.703970453
18780000000,-0.703874396
18790000000,-0.703784399
18800000000,-0.703697631
18810000000,-0.703613772
18820000000,-0.703544762
18830000000,-0.703488787
18840000000,-0.70345044
18850000000,-0.703427251
18860000000,-0.703417822
18870000000,-0.703422296
18880000000,-0.703439783
18890000000,-0.703473386
18900000000,-0.703519821
18910000000,-0.703578505
18920000000,-0.703644129
18930000000,-0.703715859
18940000000,-0.703795863
18950000000,-0.703880749
18960000000,-0.703975498
18970000000,-0.704082278
18980000000,-0.704204016
18990000000,-0.704343985
19000000000,-0.704499822
19010000000,-0.704672042
19020000000,-0.704861536
19030000000,-0.70506647
19040000000,-0.705287367
19050000000,-0.705520717
19060000000,-0.705761425
19070000000,-0.706005575
19080000000,-0.706257574
19090000000,-0.706516226
19100000000,-0.706782751
19110000000,-0.707058435
19120000000,-0.707341274
19130000000,-0.70763208
19140000000,-0.707931605
19150000000,-0.708244643
19160000000,-0.708571294
19170000000,-0.708913147
19180000000,-0.709267129
19190000000,-0.709630797
19200000000,-0.7100028
19210000000,-0.71037732
19220000000,-0.710756799
19230000000,-0.711139133
19240000000,-0.711526533
19250000000,-0.711918668
19260000000,-0.71230838
19270000000,-0.712699968
19280000000,-0.713093315
19290000000,-0.7134898
19300000000,-0.713893255
19310000000,-0.71430396
19320000000,-0.714718952
19330000000,-0.715138433
19340000000,-0.715557526
19350000000,-0.715977899
19360000000,-0.71640332
19370000000,-0.716828227
19380000000,-0.717253724
19390000000,-0.7176744
19400000000,-0.71808712
19410000000,-0.718491446
19420000000,-0.718894293
19430000000,-0.719292752
19440000000,-0.71968736
19450000000,-0.720079384
19460000000,-0.720459735
19470000000,-0.720834032
19480000000,-0.721201946
19490000000,-0.721568067
19500000000,-0.721932373
19510000000,-0.722292033
19520000000,-0.722643685
19530000000,-0.72298488
19540000000,-0.723313495
19550000000,-0.723633474
19560000000,-0.723946049
19570000000,-0.724247724
19580000000,-0.724538013
19590000000,-0.724816077
19600000000,-0.72508188
19610000000,-0.725333828
19620000000,-0.725579319
19630000000,-0.725813998
19640000000,-0.726042647
19650000000,-0.726255333
19660000000,-0.726456387
19670000000,-0.726646464
19680000000,-0.72682436
19690000000,-0.726993338
19700000000,-0.727152878
19710000000,-0.72729654
19720000000,-0.727427897
19730000000,-0.727544223
19740000000,-0.727645226
19750000000,-0.727731523
19760000000,-0.727807877
19770000000,-0.727867587
19780000000,-0.727910564
19790000000,-0.72793839
19800000000,-0.727953329
19810000000,-0.727954301
19820000000,-0.727943912
19830000000,-0.727925873
19840000000,-0.727901244
19850000000,-0.727870457
19860000000,-0.727835414
19870000000,-0.727794259
19880000000,-0.727747909
19890000000,-0.727695211
19900000000,-0.727635457
19910000000,-0.727564741
19920000000,-0.727482329
19930000000,-0.727384472
19940000000,-0.727270423
19950000000,-0.727147804
19960000000,-0.727013301
19970000000,-0.726869584
19980000000,-0.726719251
19990000000,-0.726563353
20000000000,-0.72640261
20010000000,-0.726244032
20020000000,-0.72608803
20030000000,-0.725934751
20040000000,-0.725780769
20050000000,-0.725625398
20060000000,-0.725466641
20070000000,-0.725300579
20080000000,-0.72512931
20090000000,-0.724955853
20100000000,-0.724775841
20110000000,-0.724593573
20120000000,-0.724412508
20130000000,-0.724230855
20140000000,-0.724051892
20150000000,-0.723877351
20160000000,-0.723705503
20170000000,-0.723541327
20180000000,-0.723383553
20190000000,-0.723229928
20200000000,-0.72308106
20210000000,-0.72293578
20220000000,-0.722792411
20230000000,-0.722649362
20240000000,-0.722512591
20250000000,-0.722378831
20260000000,-0.722249537
20270000000,-0.722120532
20280000000,-0.721998451
20290000000,-0.721884696
20300000000,-0.721780238
20310000000,-0.721687221
20320000000,-0.721604209
20330000000,-0.721525831
20340000000,-0.721455275
20350000000,-0.721395331
20360000000,-0.721341717
20370000000,-0.721297041
20380000000,-0.721260221
20390000000,-0.721227096
20400000000,-0.721203756
20410000000,-0.72119117
20420000000,-0.721188801
20430000000,-0.721203356
20440000000,-0.72123501
20450000000,-0.721283348
20460000000,-0.721349151
20470000000,-0.721428979
20480000000,-0.721521622
20490000000,-0.721623237
20500000000,-0.721738264
20510000000,-0.721863017
20520000000,-0.721998708
20530000000,-0.72214141
20540000000,-0.722293362
20550000000,-0.722459491
20560000000,-0.72264295
20570000000,-0.722839045
20580000000,-0.723050706
20590000000,-0.723277216
20600000000,-0.723523203
20610000000,-0.723789986
20620000000,-0.724072278
20630000000,-0.724366511
20640000000,-0.724675484
20650000000,-0.724994017
20660000000,-0.725321908
20670000000,-0.725659021
20680000000,-0.726008122
20690000000,-0.726366855
20700000000,-0.7267379
20710000000,-0.727119585
20720000000,-0.727515869
20730000000,-0.727926932
20740000000,-0.728354217
20750000000,-0.72879923
20760000000,-0.729261715
20770000000,-0.729740204
20780000000,-0.730233311
20790000000,-0.730742398
20800000000,-0.731270311
20810000000,-0.731814368
20820000000,-0.732364349
20830000000,-0.732922809
20840000000,-0.733488291
20850000000,-0.734063129
20860000000,-0.734646461
20870000000,-0.735243184
20880000000,-0.735853633
20890000000,-0.736473287
20900000000,-0.737105207
20910000000,-0.737752211
20920000000,-0.738416071
20930000000,-0.739094873
20940000000,-0.739787442
20950000000,-0.740494409
20960000000,-0.74121091
20970000000,-0.741937112
20980000000,-0.742666769
20990000000,-0.743399099
21000000000,-0.744138248
21010000000,-0.744881343
21020000000,-0.745629477
21030000000,-0.746383727
21040000000,-0.747144079
21050000000,-0.747912413
21060000000,-0.748689539
21070000000,-0.749482667
21080000000,-0.750283889
21090000000,-0.75109463
21100000000,-0.75190996
21110000000,-0.752728258
21120000000,-0.753548953
21130000000,-0.754370622
21140000000,-0.75519104
21150000000,-0.75601046
21160000000,-0.756826336
21170000000,-0.757636506
21180000000,-0.758439371
21190000000,-0.759237784
21200000000,-0.760032939
21210000000,-0.760830942
21220000000,-0.761626722
21230000000,-0.762423385
21240000000,-0.763216897
21250000000,-0.764005934
21260000000,-0.764795601
21270000000,-0.765581541
21280000000,-0.766366242
21290000000,-0.76714672
21300000000,-0.767917581
21310000000,-0.768676429
21320000000,-0.769424583
21330000000,-0.770156095
21340000000,-0.770877107
21350000000,-0.771585156
21360000000,-0.772274334
21370000000,-0.772947685
21380000000,-0.773607127
21390000000,-0.774257503
21400000000,-0.774896059
21410000000,-0.775528985
21420000000,-0.776149327
21430000000,-0.776759279
21440000000,-0.777355366
21450000000,-0.777929961
21460000000,-0.778489434
21470000000,-0.77903183
21480000000,-0.779552629
21490000000,-0.780054503
21500000000,-0.780528619
21510000000,-0.780978568
21520000000,-0.781405669
21530000000,-0.781815399
21540000000,-0.78220994
21550000000,-0.782590177
21560000000,-0.782953342
21570000000,-0.783297799
21580000000,-0.783625649
21590000000,-0.78393639
21600000000,-0.784229627
21610000000,-0.784504579
21620000000,-0.784758066
21630000000,-0.784991969
21640000000,-0.785200628
21650000000,-0.785392256
21660000000,-0.785565375
21670000000,-0.785718231
21680000000,-0.785851728
21690000000,-0.785965823
21700000000,-0.786060508
21710000000,-0.786139755
21720000000,-0.786204208
21730000000,-0.786251976
21740000000,-0.786286415
21750000000,-0.786306898
21760000000,-0.786305945
21770000000,-0.786295203
21780000000,-0.786275257
21790000000,-0.786240982
21800000000,-0.7861938
21810000000,-0.786134809
21820000000,-0.786063069
21830000000,-0.785976562
21840000000,-0.785877039
21850000000,-0.785766515
21860000000,-0.785641157
21870000000,-0.785507112
21880000000,-0.785365315
21890000000,-0.785217595
21900000000,-0.785066704
21910000000,-0.784915915
21920000000,-0.78476585
21930000000,-0.784616349
21940000000,-0.784472075
21950000000,-0.784325021
21960000000,-0.784178896
21970000000,-0.784036591
21980000000,-0.783896781
21990000000,-0.783761598
22000000000,-0.783628294
22010000000,-0.783495917
22020000000,-0.783369842
22030000000,-0.783250825
22040000000,-0.78314218
22050000000,-0.783047955
22060000000,-0.782969083
22070000000,-0.782902622
22080000000,-0.782850707
22090000000,-0.782813217
22100000000,-0.782792844
22110000000,-0.782789049
22120000000,-0.782802489
22130000000,-0.782833326
22140000000,-0.782882673
22150000000,-0.782953544
22160000000,-0.783042911
22170000000,-0.783153863
22180000000,-0.783291037
22190000000,-0.783451336
22200000000,-0.783632595
22210000000,-0.78383598
22220000000,-0.784064471
22230000000,-0.784317588
22240000000,-0.784592073
22250000000,-0.78488955
22260000000,-0.785210287
22270000000,-0.785557798
22280000000,-0.785930977
22290000000,-0.786333277
22300000000,-0.786765731
22310000000,-0.787225595
22320000000,-0.787715811
22330000000,-0.788237699
22340000000,-0.788794457
22350000000,-0.789375772
22360000000,-0.789986285
22370000000,-0.790625033
22380000000,-0.791290557
22390000000,-0.791987753
22400000000,-0.79271386
22410000000,-0.793467858
22420000000,-0.79424596
22430000000,-0.795042905
22440000000,-0.795861167
22450000000,-0.796701349
22460000000,-0.797562129
22470000000,-0.798442437
22480000000,-0.799344289
22490000000,-0.800269941
22500000000,-0.801217732
22510000000,-0.802193061
22520000000,-0.803199309
22530000000,-0.804235527
22540000000,-0.805301855
22550000000,-0.806389391
22560000000,-0.8074936
22570000000,-0.808615025
22580000000,-0.809748837
22590000000,-0.810889437
22600000000,-0.812033934
22610000000,-0.813178011
22620000000,-0.814319538
22630000000,-0.815468271
22640000000,-0.8166222
22650000000,-0.817789503
22660000000,-0.818971729
22670000000,-0.820169574
22680000000,-0.82138277
22690000000,-0.822608837
22700000000,-0.823845174
22710000000,-0.825087198
22720000000,-0.826330871
22730000000,-0.827572768
22740000000,-0.828799416
22750000000,-0.830009773
22760000000,-0.831201533
22770000000,-0.832375447
22780000000,-0.833531282
22790000000,-0.83467135
22800000000,-0.835795042
22810000000,-0.836905704
22820000000,-0.83800515
22830000000,-0.839094718
22840000000,-0.840176399
22850000000,-0.841246908
22860000000,-0.842307372
22870000000,-0.843351683
22880000000,-0.844373322
22890000000,-0.845370811
22900000000,-0.846344064
22910000000,-0.84728851
22920000000,-0.848203229
22930000000,-0.849088602
22940000000,-0.849946306
22950000000,-0.850767955
22960000000,-0.851559315
22970000000,-0.852321452
22980000000,-0.853056428
22990000000,-0.853769459
23000000000,-0.854457175
23010000000,-0.85512
23020000000,-0.855758341
23030000000,-0.856372562
23040000000,-0.856954106
23050000000,-0.857503619
23060000000,-0.858022805
23070000000,-0.858512481
23080000000,-0.858968848
23090000000,-0.85938356
23100000000,-0.859759247
23110000000,-0.860102838
23120000000,-0.860413029
23130000000,-0.860697316
23140000000,-0.860948621
23150000000,-0.861162111
23160000000,-0.861353316
23170000000,-0.861517535
23180000000,-0.861658343
23190000000,-0.861777647
23200000000,-0.861873034
23210000000,-0.861940739
23220000000,-0.86198318
23230000000,-0.86198851
23240000000,-0.861956461
23250000000,-0.861888731
23260000000,-0.861787922
23270000000,-0.861670584
23280000000,-0.861524554
23290000000,-0.861351754
23300000000,-0.861157972
23310000000,-0.860944289
23320000000,-0.860716121
23330000000,-0.860480812
23340000000,-0.860231421
23350000000,-0.859964535
23360000000,-0.859683718
23370000000,-0.859388275
23380000000,-0.859070078
23390000000,-0.858735536
23400000000,-0.858388694
23410000000,-0.858014565
23420000000,-0.857622147
23430000000,-0.857208729
